Tournament,Player,Rank,Wpoints,Start Date,End Date,Series,Wpoints,Fpoints,SFpoints,QFpoints,sixteenpoints,thirtytwopoints,sixtyfourpoints,onehundredtwentyeightpoints,Probability_128,Probability_64,Probability_32,Probability_16,Probability_QF,Probability_SF,Probability_F,Probability_W
Miami Open,Paire B.,170.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Miami Open,O Connell C.,86.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Kubler J.,70.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Safiullin R.,104.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Miami Open,Kotov P.,117.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Miami Open,Thiem D.,106.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Miami Open,Bergs Z.,135.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Miami Open,Bautista Agut R.,28.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,Cressy M.,37.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,Zverev A.,15.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Miami Open,Coric B.,20.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Miami Open,Musetti L.,21.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,Baez S.,33.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,Berrettini M.,23.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,Nishioka Y.,34.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,De Minaur A.,18.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Miami Open,Evans D.,29.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,Norrie C.,12.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Miami Open,Shelton B.,39.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Coric B.,20.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Monte Carlo Masters,Huesler M.A.,60.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Monte Carlo Masters,Djere L.,62.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Monte Carlo Masters,Fucsovics M.,73.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Monte Carlo Masters,Griekspoor T.,35.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Zapata Miralles B.,41.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Norrie C.,14.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Monte Carlo Masters,Baez S.,32.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Lajovic D.,69.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Monte Carlo Masters,Ramos-Vinolas A.,50.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Cressy M.,40.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Mcdonald M.,52.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Monte Carlo Masters,Goffin D.,85.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Monte Carlo Masters,Murray A.,54.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Monte Carlo Masters,Krajinovic F.,78.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Monte Carlo Masters,Gasquet R.,43.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Ruusuvuori E.,38.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Shelton B.,39.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Humbert U.,79.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Monte Carlo Masters,Bublik A.,53.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Monte Carlo Masters,Davidovich Fokina A.,24.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Vacherot V.,357.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Monte Carlo Masters,Kecmanovic M.,34.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Evans D.,28.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Mutua Madrid Open,Ivashka I.,69.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Chardy J.,635.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Mutua Madrid Open,Nava E.,173.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Mutua Madrid Open,Wu Y.,57.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Popyrin A.,75.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Galan D.E.,100.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Goffin D.,95.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Varillas J. P.,87.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Cressy M.,39.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Mutua Madrid Open,Schwartzman D.,72.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Kotov P.,101.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Mutua Madrid Open,Paire B.,161.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Mutua Madrid Open,Humbert U.,77.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Kokkinakis T.,111.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Mutua Madrid Open,Gojo B.,110.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Mutua Madrid Open,Landaluce M.,894.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Mutua Madrid Open,Mannarino A.,46.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Mutua Madrid Open,Wolf J.J.,49.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Mutua Madrid Open,Jarry N.,51.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Edmund K.,498.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Mutua Madrid Open,Rodionov J.,119.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Mutua Madrid Open,Moutet C.,64.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Huesler M.A.,76.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Shelbayh A.,243.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Mutua Madrid Open,Sonego L.,47.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Mutua Madrid Open,Borges N.,74.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Fucsovics M.,83.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Krajinovic F.,79.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Murray A.,52.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Kubler J.,63.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Mcdonald M.,54.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Djere L.,70.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Ruud C.,4.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Mutua Madrid Open,Griekspoor T.,36.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Mutua Madrid Open,Musetti L.,18.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Mutua Madrid Open,Korda S.,28.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Mutua Madrid Open,Lehecka J.,37.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Mutua Madrid Open,Shelton B.,38.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Mutua Madrid Open,Paul T.,17.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Mutua Madrid Open,Van De Zandschulp B.,29.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Mutua Madrid Open,Auger-Aliassime F.,9.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Mutua Madrid Open,Evans D.,24.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Mutua Madrid Open,Kecmanovic M.,33.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Mutua Madrid Open,Cerundolo F.,30.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Mutua Madrid Open,Shapovalov D.,27.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Nordea Open,Madaras D.,191.0,250,2023-07-17,2023-07-23,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Nordea Open,Galan D.E.,56.0,250,2023-07-17,2023-07-23,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Nordea Open,Lajovic D.,61.0,250,2023-07-17,2023-07-23,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Nordea Open,Davidovich Fokina A.,35.0,250,2023-07-17,2023-07-23,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Nordea Open,Ymer E.,166.0,250,2023-07-17,2023-07-23,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Nordea Open,Baez S.,63.0,250,2023-07-17,2023-07-23,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Nordea Open,Cecchinato M.,95.0,250,2023-07-17,2023-07-23,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Nordea Open,Dellien H.,167.0,250,2023-07-17,2023-07-23,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Nordea Open,Molcan A.,81.0,250,2023-07-17,2023-07-23,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Nordea Open,Cerundolo J.M.,100.0,250,2023-07-17,2023-07-23,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Nordea Open,Etcheverry T.,34.0,250,2023-07-17,2023-07-23,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Nordea Open,Ruusuvuori E.,48.0,250,2023-07-17,2023-07-23,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Open 13,Krajinovic F.,67.0,250,2023-02-20,2023-02-26,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Open 13,Van Assche L.,146.0,250,2023-02-20,2023-02-26,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Open 13,Bergs Z.,132.0,250,2023-02-20,2023-02-26,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Open 13,Ymer E.,172.0,250,2023-02-20,2023-02-26,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Open 13,Huesler M.A.,48.0,250,2023-02-20,2023-02-26,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Open 13,Blancaneaux G.,152.0,250,2023-02-20,2023-02-26,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Open 13,Lokoli L.,173.0,250,2023-02-20,2023-02-26,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Open 13,Klein L.,142.0,250,2023-02-20,2023-02-26,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Open 13,Andujar P.,211.0,250,2023-02-20,2023-02-26,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Open 13,Rinderknech A.,72.0,250,2023-02-20,2023-02-26,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Open 13,Albot R.,99.0,250,2023-02-20,2023-02-26,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Open 13,Safiullin R.,97.0,250,2023-02-20,2023-02-26,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Open 13,Sinner J.,12.0,250,2023-02-20,2023-02-26,ATP250,250,165,100,50,25,13,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Open Sud de France,Gasquet R.,45.0,250,2023-02-06,2023-02-12,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Open Sud de France,Lestienne C.,48.0,250,2023-02-06,2023-02-12,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Open Sud de France,Karatsev A.,95.0,250,2023-02-06,2023-02-12,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Open Sud de France,Chidekh C.,434.0,250,2023-02-06,2023-02-12,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Open Sud de France,Bellier A.,190.0,250,2023-02-06,2023-02-12,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Open Sud de France,Blancaneaux G.,151.0,250,2023-02-06,2023-02-12,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Open Sud de France,Van Assche L.,145.0,250,2023-02-06,2023-02-12,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Open Sud de France,Bonzi B.,42.0,250,2023-02-06,2023-02-12,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Open Sud de France,Nardi L.,164.0,250,2023-02-06,2023-02-12,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Open Sud de France,Ymer M.,73.0,250,2023-02-06,2023-02-12,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Open Sud de France,Humbert U.,85.0,250,2023-02-06,2023-02-12,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Open Sud de France,Bublik A.,50.0,250,2023-02-06,2023-02-12,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Open Sud de France,Bautista Agut R.,24.0,250,2023-02-06,2023-02-12,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Qatar Exxon Mobil Open,Karatsev A.,101.0,250,2023-02-20,2023-02-25,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Qatar Exxon Mobil Open,Verdasco F.,154.0,250,2023-02-20,2023-02-25,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Qatar Exxon Mobil Open,Krutykh O.,167.0,250,2023-02-20,2023-02-25,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Qatar Exxon Mobil Open,Sonego L.,71.0,250,2023-02-20,2023-02-25,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Qatar Exxon Mobil Open,Lestienne C.,53.0,250,2023-02-20,2023-02-25,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Qatar Exxon Mobil Open,Halys Q.,64.0,250,2023-02-20,2023-02-25,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Qatar Exxon Mobil Open,Ivashka I.,79.0,250,2023-02-20,2023-02-25,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Qatar Exxon Mobil Open,Evans D.,29.0,250,2023-02-20,2023-02-25,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Qatar Exxon Mobil Open,Basilashvili N.,113.0,250,2023-02-20,2023-02-25,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Qatar Exxon Mobil Open,Shelbayh A.,276.0,250,2023-02-20,2023-02-25,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Qatar Exxon Mobil Open,Dzumhur D.,213.0,250,2023-02-20,2023-02-25,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Qatar Exxon Mobil Open,Fucsovics M.,78.0,250,2023-02-20,2023-02-25,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Qatar Exxon Mobil Open,Zverev A.,16.0,250,2023-02-20,2023-02-25,ATP250,250,165,100,50,25,13,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Queen's Club Championships,Humbert U.,37.0,500,2023-06-19,2023-06-25,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Queen's Club Championships,Kecmanovic M.,40.0,500,2023-06-19,2023-06-25,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Queen's Club Championships,Wolf J.J.,47.0,500,2023-06-19,2023-06-25,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Queen's Club Championships,Evans D.,25.0,500,2023-06-19,2023-06-25,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Queen's Club Championships,Mcdonald M.,67.0,500,2023-06-19,2023-06-25,ATP500,500,330,1200,100,50,25,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Queen's Club Championships,Choinski J.,167.0,500,2023-06-19,2023-06-25,ATP500,500,330,1200,100,50,25,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Queen's Club Championships,Paul T.,15.0,500,2023-06-19,2023-06-25,ATP500,500,330,1200,100,50,25,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Queen's Club Championships,Cressy M.,42.0,500,2023-06-19,2023-06-25,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Queen's Club Championships,Broady L.,143.0,500,2023-06-19,2023-06-25,ATP500,500,330,1200,100,50,25,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Queen's Club Championships,Davidovich Fokina A.,33.0,500,2023-06-19,2023-06-25,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
